Entity,Code_x,Year,"Youth literacy rate, population 15-24 years, female (%), LR.AG15T24.F","Youth literacy rate, population 15-24 years, male (%), LR.AG15T24.M",Average Youth Literacy Rate,Combined Youth Literacy Rate (%)
Latin America and the Caribbean (SDG),,1974,86.8078,88.63671,87.72225499999999,87.72225499999999
Latin America and the Caribbean (SDG),,1975,86.82493,88.62973,87.72733,87.72733
Latin America and the Caribbean (SDG),,1976,87.22776,88.74269,87.985225,87.985225
Latin America and the Caribbean (SDG),,1977,87.67581,88.82889,88.25235,88.25235
Latin America and the Caribbean (SDG),,1978,88.15953,88.91384,88.536685,88.536685
Latin America and the Caribbean (SDG),,1979,88.53014,88.90161,88.71587500000001,88.71587500000001
Latin America and the Caribbean (SDG),,1980,88.78704,88.78936,88.7882,88.7882
Latin America and the Caribbean (SDG),,1981,89.15349,88.80658,88.980035,88.980035
Latin America and the Caribbean (SDG),,1982,89.49616,88.80668,89.15142,89.15142
Latin America and the Caribbean (SDG),,1983,89.8433,88.81157,89.32743500000001,89.32743500000001
Latin America and the Caribbean (SDG),,1984,90.18255,88.83119,89.50687,89.50687
Latin America and the Caribbean (SDG),,1985,90.52032,88.86363,89.691975,89.691975
Latin America and the Caribbean (SDG),,1986,90.81952,88.89492,89.85722,89.85722
Latin America and the Caribbean (SDG),,1987,91.00018,89.05917,90.029675,90.029675
Latin America and the Caribbean (SDG),,1988,91.37481,89.28178,90.328295,90.328295
Latin America and the Caribbean (SDG),,1989,91.82766,89.48364,90.65565,90.65565
Latin America and the Caribbean (SDG),,1990,92.22361,89.62159,90.92259999999999,90.92259999999999
Latin America and the Caribbean (SDG),,1991,92.7121,90.3667,91.5394,91.5394
Latin America and the Caribbean (SDG),,1992,93.19167,91.11039,92.15102999999999,92.15102999999999
Latin America and the Caribbean (SDG),,1993,93.62993,91.85499,92.74246,92.74246
Latin America and the Caribbean (SDG),,1994,94.06378,92.59601,93.329895,93.329895
Latin America and the Caribbean (SDG),,1995,94.48679,93.3409,93.91384500000001,93.91384500000001
Latin America and the Caribbean (SDG),,1996,94.78939,93.67391,94.23165,94.23165
Latin America and the Caribbean (SDG),,1997,94.84752,93.85525,94.351385,94.351385
Latin America and the Caribbean (SDG),,1998,95.06861,94.11907,94.59384,94.59384
Latin America and the Caribbean (SDG),,1999,95.30964,94.31522,94.81243,94.81243
Latin America and the Caribbean (SDG),,2000,95.53443,94.50936,95.021895,95.021895
Latin America and the Caribbean (SDG),,2001,95.67879,94.68169,95.18024,95.18024
Latin America and the Caribbean (SDG),,2002,96.01975,95.14251,95.58113,95.58113
Latin America and the Caribbean (SDG),,2003,96.67892,95.98213,96.330525,96.330525
Latin America and the Caribbean (SDG),,2004,96.86426,96.05066,96.45746,96.45746
Latin America and the Caribbean (SDG),,2005,97.05024,96.23368,96.64196000000001,96.64196000000001
Latin America and the Caribbean (SDG),,2006,97.00863,96.55766,96.78314499999999,96.78314499999999
Latin America and the Caribbean (SDG),,2007,97.29539,96.77895,97.03717,97.03717
Latin America and the Caribbean (SDG),,2008,97.41558,96.93077,97.173175,97.173175
Latin America and the Caribbean (SDG),,2009,97.66456,97.24635,97.455455,97.455455
Latin America and the Caribbean (SDG),,2010,97.6487,97.01652,97.33261,97.33261
Latin America and the Caribbean (SDG),,2011,98.02627,97.46496,97.745615,97.745615
Latin America and the Caribbean (SDG),,2012,98.15864,97.66484,97.91174000000001,97.91174000000001
Latin America and the Caribbean (SDG),,2013,98.12046,97.63573,97.878095,97.878095
Latin America and the Caribbean (SDG),,2014,98.4137,97.99634,98.20502,98.20502
Latin America and the Caribbean (SDG),,2015,98.47324,98.05333,98.263285,98.263285
Latin America and the Caribbean (SDG),,2016,98.60311,98.18058,98.391845,98.391845
Latin America and the Caribbean (SDG),,2017,98.56836,98.20265,98.385505,98.385505
Latin America and the Caribbean (SDG),,2018,98.63783,98.29056,98.46419499999999,98.46419499999999
Latin America and the Caribbean (SDG),,2019,98.6722,98.3309,98.50155000000001,98.50155000000001
Latin America and the Caribbean (SDG),,2020,98.66877,98.32336,98.49606499999999,98.49606499999999
Latin America and the Caribbean (SDG),,2021,98.727,98.36835,98.547675,98.547675
Latin America and the Caribbean (SDG),,2022,98.77312,98.4298,98.60146,98.60146
Latvia,LVA,1989,99.82092,99.75005,99.785485,99.785485
Latvia,LVA,2000,99.78331,99.71818,99.750745,99.750745
Latvia,LVA,2011,99.87011,99.80219,99.83615,99.83615
Latvia,LVA,2021,99.86,99.77,99.815,99.815
Lebanon,LBN,2007,99.0823,98.39606,98.73918,98.73918
Lebanon,LBN,2009,99.33674,99.16173,99.249235,99.249235
Lebanon,LBN,2018,95.6,97.9,96.75,96.75
Lesotho,LSO,2000,97.49609,84.82558,91.16083499999999,91.16083499999999
Lesotho,LSO,2009,92.09389,74.18503,83.13946,83.13946
Lesotho,LSO,2014,93.96988,79.60804,86.78896,86.78896
Lesotho,LSO,2022,95.59,83.81,89.7,89.7
Liberia,LBR,1984,33.72456,62.82729,48.275925,48.275925
Liberia,LBR,2007,37.17031,63.45102,50.310665,50.310665
Liberia,LBR,2013,63.200005,83.75,73.4750025,73.4750025
Liberia,LBR,2017,45.63871,64.95713,55.297920000000005,55.297920000000005
Liberia,LBR,2019,71.85,86.229996,79.039998,79.039998
Libya,LBY,1984,80.3106,97.85204,89.08132,89.08132
Libya,LBY,1994,96.3,99.42,97.86,97.86
Lithuania,LTU,1989,99.70847,99.64118,99.674825,99.674825
Lithuania,LTU,2001,99.74238,99.66222,99.70230000000001,99.70230000000001
Lithuania,LTU,2011,99.86662,99.84547,99.856045,99.856045
Lithuania,LTU,2021,99.95,99.94,99.945,99.945
Low income countries,,1988,48.38015,66.77682,57.578485,57.578485
Low income countries,,1989,48.9036,67.05297,57.978285,57.978285
Low income countries,,1990,49.50555,67.20307,58.35431,58.35431
Low income countries,,1991,49.27561,66.67527,57.97544,57.97544
Low income countries,,1992,48.8842,66.01734,57.450770000000006,57.450770000000006
Low income countries,,1993,48.97277,65.69853,57.33565,57.33565
Low income countries,,1994,49.12563,65.36442,57.245025,57.245025
Low income countries,,1995,49.24917,65.51542,57.382295,57.382295
Low income countries,,1996,49.62037,65.21903,57.419700000000006,57.419700000000006
Low income countries,,1997,50.24148,65.17388,57.707679999999996,57.707679999999996
Low income countries,,1998,50.78884,65.40138,58.095110000000005,58.095110000000005
Low income countries,,1999,51.31746,65.62165,58.469555,58.469555
Low income countries,,2000,51.91918,65.34829,58.633735,58.633735
Low income countries,,2001,52.87683,65.6511,59.263965,59.263965
Low income countries,,2002,53.32899,69.99205,61.660520000000005,61.660520000000005
Low income countries,,2003,53.96381,69.89114,61.927475,61.927475
Low income countries,,2004,55.84157,71.58955,63.715559999999996,63.715559999999996
Low income countries,,2005,55.25189,70.5271,62.889495000000004,62.889495000000004
Low income countries,,2006,53.16665,69.63616,61.401405,61.401405
Low income countries,,2007,55.28917,70.70659,62.99788,62.99788
Low income countries,,2008,56.80862,71.81311,64.31086499999999,64.31086499999999
Low income countries,,2009,57.80225,72.47248,65.137365,65.137365
Low income countries,,2010,59.02558,72.71674,65.87116,65.87116
Low income countries,,2011,62.50331,74.51806,68.510685,68.510685
Low income countries,,2012,63.63447,75.33344,69.483955,69.483955
Low income countries,,2013,65.16118,76.16221,70.66169500000001,70.66169500000001
Low income countries,,2014,65.83465,76.46261,71.14863,71.14863
Low income countries,,2015,66.95147,76.83435,71.89291,71.89291
Low income countries,,2016,68.17731,76.98544,72.58137500000001,72.58137500000001
Low income countries,,2017,69.57679,77.62991,73.60335,73.60335
Low income countries,,2018,69.04752,77.17751,73.112515,73.112515
Low income countries,,2019,69.45535,76.97396,73.214655,73.214655
Low income countries,,2020,69.78042,77.07123,73.425825,73.425825
Low income countries,,2021,70.54146,77.32654,73.934,73.934
Low income countries,,2022,71.27562,77.59692,74.43627000000001,74.43627000000001
Lower-middle income countries,,1975,46.50386,68.8669,57.68538,57.68538
Lower-middle income countries,,1976,46.67645,68.97743,57.82694,57.82694
Lower-middle income countries,,1977,47.51764,69.33998,58.42881,58.42881
Lower-middle income countries,,1978,48.371,69.64707,59.009035,59.009035
Lower-middle income countries,,1979,49.19442,69.86215,59.528285,59.528285
Lower-middle income countries,,1980,49.93427,69.97624,59.955255,59.955255
Lower-middle income countries,,1981,50.55643,70.07265,60.314539999999994,60.314539999999994
Lower-middle income countries,,1982,51.39231,70.26361,60.827960000000004,60.827960000000004
Lower-middle income countries,,1983,52.15237,70.45678,61.304575,61.304575
Lower-middle income countries,,1984,53.08182,70.63342,61.85762,61.85762
Lower-middle income countries,,1985,54.03102,70.86272,62.44687,62.44687
Lower-middle income countries,,1986,54.90522,71.07203,62.988625,62.988625
Lower-middle income countries,,1987,55.97873,71.53067,63.7547,63.7547
Lower-middle income countries,,1988,54.93722,73.53611,64.236665,64.236665
Lower-middle income countries,,1989,56.26522,74.19214,65.22868,65.22868
Lower-middle income countries,,1990,57.76768,74.90985,66.338765,66.338765
Lower-middle income countries,,1991,58.89372,75.54378,67.21875,67.21875
Lower-middle income countries,,1992,60.35735,76.60252,68.479935,68.479935
Lower-middle income countries,,1993,61.34296,77.57563,69.459295,69.459295
Lower-middle income countries,,1994,62.74024,78.19578,70.46800999999999,70.46800999999999
Lower-middle income countries,,1995,64.11891,78.72654,71.422725,71.422725
Lower-middle income countries,,1996,65.43954,79.35182,72.39568,72.39568
Lower-middle income countries,,1997,66.60966,79.88163,73.245645,73.245645
Lower-middle income countries,,1998,68.31234,82.53658,75.42446000000001,75.42446000000001
Lower-middle income countries,,1999,69.80328,83.12316,76.46322,76.46322
Lower-middle income countries,,2000,70.18065,83.32445,76.75255,76.75255
Lower-middle income countries,,2001,71.3798,83.69244,77.53612000000001,77.53612000000001
Lower-middle income countries,,2002,72.73272,84.0328,78.38275999999999,78.38275999999999
Lower-middle income countries,,2003,73.72596,84.98013,79.35304500000001,79.35304500000001
Lower-middle income countries,,2004,74.94297,85.29538,80.119175,80.119175
Lower-middle income countries,,2005,74.97882,86.21526,80.59703999999999,80.59703999999999
Lower-middle income countries,,2006,76.69307,85.84319,81.26813000000001,81.26813000000001
Lower-middle income countries,,2007,76.7832,85.63218,81.20769,81.20769
Lower-middle income countries,,2008,78.00722,86.21349,82.110355,82.110355
Lower-middle income countries,,2009,78.82599,86.48655,82.65627,82.65627
Lower-middle income countries,,2010,79.96808,87.59786,83.78297,83.78297
Lower-middle income countries,,2011,80.65954,87.58744,84.12349,84.12349
Lower-middle income countries,,2012,81.93619,88.33608,85.136135,85.136135
Lower-middle income countries,,2013,83.11852,88.99688,86.05770000000001,86.05770000000001
Lower-middle income countries,,2014,84.19288,89.39544,86.79416,86.79416
Lower-middle income countries,,2015,85.21693,89.82741,87.52217,87.52217
Lower-middle income countries,,2016,85.99378,90.17091,88.082345,88.082345
Lower-middle income countries,,2017,86.52815,90.55868,88.543415,88.543415
Lower-middle income countries,,2018,87.06729,90.89164,88.979465,88.979465
Lower-middle income countries,,2019,88.81039,92.87155,90.84097,90.84097
Lower-middle income countries,,2020,89.28992,93.02592,91.15791999999999,91.15791999999999
Lower-middle income countries,,2021,89.74888,93.20905,91.478965,91.478965
Lower-middle income countries,,2022,90.19565,93.40196,91.798805,91.798805
Macao,MAC,1981,94.20512,95.14239,94.673755,94.673755
Macao,MAC,2001,99.81016,99.43009,99.620125,99.620125
Macao,MAC,2006,99.69966,99.58699,99.643325,99.643325
Macao,MAC,2011,99.69008,99.65497,99.67252500000001,99.67252500000001
Macao,MAC,2016,99.86617,99.72689,99.79652999999999,99.79652999999999
Macao,MAC,2021,99.96,99.62,99.78999999999999,99.78999999999999
Madagascar,MDG,2000,68.18623,72.65446,70.420345,70.420345
Madagascar,MDG,2005,56.47853,58.86296,57.670745,57.670745
Madagascar,MDG,2009,63.96708,65.91478,64.94093,64.94093
Madagascar,MDG,2012,75.30385,78.41248,76.858165,76.858165
Madagascar,MDG,2018,79.18119,80.57806,79.879625,79.879625
Madagascar,MDG,2021,83.04,86.92,84.98,84.98
Madagascar,MDG,2022,80.66,80.81,80.735,80.735
Malawi,MWI,1987,49.12807,70.44065,59.78436000000001,59.78436000000001
Malawi,MWI,1998,70.70072,82.09123,76.39597499999999,76.39597499999999
Malawi,MWI,2010,69.98174,74.26925,72.125495,72.125495
Malawi,MWI,2014,73.33242,78.78466,76.05854,76.05854
Malawi,MWI,2015,73.3858,72.49172,72.93876,72.93876
Malawi,MWI,2020,62.910004,35.81,49.360002,49.360002
Malawi,MWI,2022,79.83,73.66,76.745,76.745
Malaysia,MYS,1980,86.53148,89.49591,88.013695,88.013695
Malaysia,MYS,1991,95.22214,95.90644,95.56429,95.56429
Maldives,MDV,1977,87.11928,84.13037,85.624825,85.624825
Maldives,MDV,1985,96.17604,94.88721,95.53162499999999,95.53162499999999
Maldives,MDV,1990,98.31548,98.07731,98.196395,98.196395
Maldives,MDV,1995,98.29864,98.03439,98.166515,98.166515
Maldives,MDV,2000,98.29864,98.03439,98.166515,98.166515
Maldives,MDV,2006,99.36065,99.24022,99.300435,99.300435
Maldives,MDV,2014,99.43955,99.08133,99.26043999999999,99.26043999999999
Maldives,MDV,2016,99.08863,98.39115,98.73989,98.73989
Maldives,MDV,2021,99.32,99.51,99.41499999999999,99.41499999999999
Mali,MLI,1976,13.47465,26.66563,20.070140000000002,20.070140000000002
Mali,MLI,1998,16.86067,32.25118,24.555925,24.555925
Mali,MLI,2006,30.79846,47.37997,39.089214999999996,39.089214999999996
Mali,MLI,2010,33.94571,56.37127,45.15849,45.15849
Mali,MLI,2011,29.69539,56.31502,43.005205,43.005205
Mali,MLI,2015,39.20776,60.52549,49.866625,49.866625
Mali,MLI,2018,43.39811,57.83326,50.615685,50.615685
Mali,MLI,2020,38.45202,55.22719,46.839605,46.839605
Malta,MLT,1985,98.87076,96.93004,97.9004,97.9004
Malta,MLT,1995,97.80653,94.36507,96.0858,96.0858
Malta,MLT,2005,99.11073,97.45976,98.285245,98.285245
Malta,MLT,2011,99.38657,98.40398,98.895275,98.895275
Malta,MLT,2021,99.63,99.29,99.46000000000001,99.46000000000001
Marshall Islands,MHL,2011,98.7567,98.16972,98.46321,98.46321
Martinique,MTQ,1982,98.53625,99.20893,98.87259,98.87259
Martinique,MTQ,1992,99.2,99.6,99.4,99.4
Mauritania,MRT,2000,55.48371,67.73265,61.608180000000004,61.608180000000004
Mauritania,MRT,2007,47.71239,66.39988,57.056135,57.056135
Mauritania,MRT,2013,68.05106,74.22377,71.137415,71.137415
Mauritania,MRT,2021,75.03,77.92,76.475,76.475
Mauritius,MUS,1990,91.7059,90.69557,91.20073500000001,91.20073500000001
Mauritius,MUS,2000,95.3619,93.72184,94.54187,94.54187
Mauritius,MUS,2011,98.57592,97.68915,98.13253499999999,98.13253499999999
Mauritius,MUS,2021,99.58,99.04,99.31,99.31
Mexico,MEX,1980,90.86094,93.08719,91.974065,91.974065
Mexico,MEX,1990,94.90321,95.96346,95.433335,95.433335
Mexico,MEX,2000,97.42,97.23,97.325,97.325
Mexico,MEX,2002,97.21,97.82,97.51499999999999,97.51499999999999
Mexico,MEX,2004,97.46,97.12,97.28999999999999,97.28999999999999
Mexico,MEX,2005,97.62793,97.64425,97.63609,97.63609
Mexico,MEX,2006,97.65,98.08,97.86500000000001,97.86500000000001
Mexico,MEX,2007,98.11611,98.19888,98.15749500000001,98.15749500000001
Mexico,MEX,2008,98.33,98.25,98.28999999999999,98.28999999999999
Mexico,MEX,2009,98.3816,98.67003,98.525815,98.525815
Mexico,MEX,2010,98.57,98.24,98.405,98.405
Mexico,MEX,2011,98.50666,98.41656,98.46161000000001,98.46161000000001
Mexico,MEX,2012,98.93,98.58,98.755,98.755
Mexico,MEX,2013,98.60191,98.52684,98.56437500000001,98.56437500000001
Mexico,MEX,2014,98.88,98.43,98.655,98.655
Mexico,MEX,2015,99.01495,98.87352,98.94423499999999,98.94423499999999
Mexico,MEX,2016,98.73,98.47,98.6,98.6
Mexico,MEX,2017,99.16837,99.0813,99.12483499999999,99.12483499999999
Mexico,MEX,2018,98.82,98.4,98.61,98.61
Mexico,MEX,2020,99.1,98.83,98.965,98.965
Mexico,MEX,2022,99.17,98.74,98.955,98.955
Middle East & North Africa (WB),,1973,45.19602,71.80761,58.50181499999999,58.50181499999999
Middle East & North Africa (WB),,1974,45.98756,72.28545,59.136505,59.136505
Middle East & North Africa (WB),,1975,46.88451,72.88467,59.88459,59.88459
Middle East & North Africa (WB),,1976,47.79214,73.58984,60.69099,60.69099
Middle East & North Africa (WB),,1977,48.96568,74.17554,61.57061,61.57061
Middle East & North Africa (WB),,1978,50.09046,74.79698,62.44372,62.44372
Middle East & North Africa (WB),,1979,51.05665,75.29925,63.177949999999996,63.177949999999996
Middle East & North Africa (WB),,1980,52.3264,75.95265,64.139525,64.139525
Middle East & North Africa (WB),,1981,53.63491,76.61301,65.12396,65.12396
Middle East & North Africa (WB),,1982,54.96851,77.29493,66.13172,66.13172
Middle East & North Africa (WB),,1983,56.12951,78.38635,67.25793,67.25793
Middle East & North Africa (WB),,1984,57.94584,79.33069,68.638265,68.638265
Middle East & North Africa (WB),,1985,59.72052,80.26663,69.993575,69.993575
Middle East & North Africa (WB),,1986,61.48214,81.22743,71.35478499999999,71.35478499999999
Middle East & North Africa (WB),,1987,62.98419,81.97804,72.48111499999999,72.48111499999999
Middle East & North Africa (WB),,1988,64.58158,82.77369,73.67763500000001,73.67763500000001
Middle East & North Africa (WB),,1989,66.1068,83.50282,74.80481,74.80481
Middle East & North Africa (WB),,1990,68.98918,85.08913,77.039155,77.039155
Middle East & North Africa (WB),,1991,70.70254,86.30907,78.50580500000001,78.50580500000001
Middle East & North Africa (WB),,1992,72.13737,86.98219,79.55978,79.55978
Middle East & North Africa (WB),,1993,71.6773,87.18262,79.42996,79.42996
Middle East & North Africa (WB),,1994,72.98305,87.69047,80.33676,80.33676
Middle East & North Africa (WB),,1995,74.85666,88.37146,81.61406,81.61406
Middle East & North Africa (WB),,1996,76.26461,88.9057,82.585155,82.585155
Middle East & North Africa (WB),,1997,77.50533,89.33432,83.419825,83.419825
Middle East & North Africa (WB),,1998,78.69395,89.66053,84.17724,84.17724
Middle East & North Africa (WB),,1999,79.90086,90.00778,84.95432,84.95432
Middle East & North Africa (WB),,2000,80.99966,90.32917,85.664415,85.664415
Middle East & North Africa (WB),,2001,82.13494,90.7983,86.46662,86.46662
Middle East & North Africa (WB),,2002,83.38984,91.31143,87.35063500000001,87.35063500000001
Middle East & North Africa (WB),,2003,83.72324,92.80742,88.26533,88.26533
Middle East & North Africa (WB),,2004,84.6154,93.0552,88.83529999999999,88.83529999999999
Middle East & North Africa (WB),,2005,85.2169,93.19742,89.20715999999999,89.20715999999999
Middle East & North Africa (WB),,2006,86.06265,92.63442,89.348535,89.348535
Middle East & North Africa (WB),,2007,86.95173,93.13958,90.045655,90.045655
Middle East & North Africa (WB),,2008,87.88275,93.78758,90.835165,90.835165
Middle East & North Africa (WB),,2009,85.35333,91.90705,88.63019,88.63019
Middle East & North Africa (WB),,2010,85.74765,92.09056,88.919105,88.919105
Middle East & North Africa (WB),,2011,85.7798,92.13518,88.95749,88.95749
Middle East & North Africa (WB),,2012,89.64106,95.34785,92.49445499999999,92.49445499999999
Middle East & North Africa (WB),,2013,87.81908,92.95248,90.38578,90.38578
Middle East & North Africa (WB),,2014,91.51324,96.12146,93.81735,93.81735
Middle East & North Africa (WB),,2015,88.29004,92.96724,90.62864,90.62864
Middle East & North Africa (WB),,2016,90.62221,95.03284,92.827525,92.827525
Middle East & North Africa (WB),,2017,91.39484,95.38982,93.39233,93.39233
Middle East & North Africa (WB),,2018,87.51686,91.95693,89.736895,89.736895
Middle East & North Africa (WB),,2019,87.85377,92.1677,90.010735,90.010735
Middle East & North Africa (WB),,2020,88.17899,92.36815,90.27357,90.27357
Middle East & North Africa (WB),,2021,88.4129,92.51073,90.461815,90.461815
Middle East & North Africa (WB),,2022,88.65068,92.63239,90.641535,90.641535
Moldova,MDA,1989,99.73853,99.72015,99.72934000000001,99.72934000000001
Moldova,MDA,2000,99.65157,99.40321,99.52739,99.52739
Moldova,MDA,2005,99.95,99.87,99.91,99.91
Moldova,MDA,2012,99.84,100.0,99.92,99.92
Moldova,MDA,2014,99.81553,99.8067,99.811115,99.811115
Moldova,MDA,2021,99.7,99.7,99.7,99.7
Mongolia,MNG,2000,98.43194,96.99861,97.71527499999999,97.71527499999999
Mongolia,MNG,2010,98.90874,98.02181,98.46527499999999,98.46527499999999
Mongolia,MNG,2018,98.049995,95.16,96.6049975,96.6049975
Mongolia,MNG,2020,99.22561,98.92643,99.07602,99.07602
Montenegro,MNE,1981,98.28521,99.14711,98.71616,98.71616
Montenegro,MNE,1991,98.98921,99.26479,99.12700000000001,99.12700000000001
Montenegro,MNE,2003,99.3606,99.45795,99.40927500000001,99.40927500000001
Montenegro,MNE,2011,99.05261,99.36079,99.2067,99.2067
Montenegro,MNE,2018,96.39,96.520004,96.45500200000001,96.45500200000001
Montenegro,MNE,2021,98.91,99.17,99.03999999999999,99.03999999999999
Morocco,MAR,1982,30.95091,58.11692,44.533915,44.533915
Morocco,MAR,1994,45.99636,71.38491,58.690635,58.690635
Morocco,MAR,2004,60.49289,80.80267,70.64778000000001,70.64778000000001
Morocco,MAR,2008,69.89815,85.80525,77.8517,77.8517
Morocco,MAR,2009,72.14524,86.72862,79.43693,79.43693
Morocco,MAR,2011,74.03429,88.82942,81.431855,81.431855
Morocco,MAR,2012,87.7834,94.62719,91.205295,91.205295
Morocco,MAR,2022,98.41,98.62,98.515,98.515
Mozambique,MOZ,1980,25.11539,63.95418,44.534785,44.534785
Mozambique,MOZ,1997,36.55311,59.4527,48.002905,48.002905
Mozambique,MOZ,2003,50.03891,74.36055,62.19973,62.19973
Mozambique,MOZ,2009,56.54005,79.84044,68.190245,68.190245
Mozambique,MOZ,2015,62.66699,79.06706,70.867025,70.867025
Mozambique,MOZ,2017,65.48977,77.26017,71.37496999999999,71.37496999999999
Mozambique,MOZ,2020,64.51158,76.4583,70.48494,70.48494
Myanmar,MMR,1983,81.3442,88.5658,84.955,84.955
Myanmar,MMR,2000,93.47118,95.7881,94.62964,94.62964
Myanmar,MMR,2016,84.41379,85.11967,84.76673,84.76673
Myanmar,MMR,2019,95.5529,95.27067,95.411785,95.411785
Namibia,NAM,1991,90.41716,85.70274,88.05995,88.05995
Namibia,NAM,2000,90.65,88.26,89.45500000000001,89.45500000000001
Namibia,NAM,2001,93.63254,91.14834,92.39044000000001,92.39044000000001
Namibia,NAM,2007,90.61543,83.23858,86.92700500000001,86.92700500000001
Namibia,NAM,2011,95.34632,93.45852,94.40242,94.40242
Namibia,NAM,2013,96.090004,92.079994,94.084999,94.084999
Namibia,NAM,2021,96.62,94.46,95.53999999999999,95.53999999999999
Nepal,NPL,1981,14.96661,45.09614,30.031374999999997,30.031374999999997
Nepal,NPL,1991,32.66644,68.22963,50.448035000000004,50.448035000000004
Nepal,NPL,2001,60.14379,80.61597,70.37988,70.37988
Nepal,NPL,2006,75.51,94.24,84.875,84.875
Nepal,NPL,2011,80.20683,89.88402,85.045425,85.045425
Nepal,NPL,2016,86.09,97.34,91.715,91.715
Nepal,NPL,2019,79.1,78.04,78.57,78.57
Nepal,NPL,2021,93.25,95.14,94.195,94.195
New Caledonia,NCL,1976,97.96158,97.00249,97.482035,97.482035
New Caledonia,NCL,1989,98.86099,98.65693,98.75896,98.75896
New Caledonia,NCL,1996,99.14204,99.04522,99.09362999999999,99.09362999999999
New Caledonia,NCL,2006,99.2,99.1,99.15,99.15
Nicaragua,NIC,2001,89.38,85.29,87.33500000000001,87.33500000000001
Nicaragua,NIC,2005,92.7,89.42,91.06,91.06
Nicaragua,NIC,2009,94.8,92.56,93.68,93.68
Nicaragua,NIC,2014,96.57,94.08,95.32499999999999,95.32499999999999
Nicaragua,NIC,2015,93.60194,89.64283,91.62238500000001,91.62238500000001
Niger,NER,2001,14.23355,26.23006,20.231805,20.231805
Niger,NER,2005,23.19743,52.44952,37.823475,37.823475
Niger,NER,2006,11.17,33.02,22.095000000000002,22.095000000000002
Niger,NER,2012,31.64391,48.55718,40.100545000000004,40.100545000000004
Niger,NER,2022,40.36,55.8,48.08,48.08
Nigeria,NGA,1991,62.48778,81.35603,71.92190500000001,71.92190500000001
Nigeria,NGA,2003,60.50937,78.12795,69.31866,69.31866
Nigeria,NGA,2006,74.5044,83.12366,78.81403,78.81403
Nigeria,NGA,2008,57.95389,75.56594,66.759915,66.759915
Nigeria,NGA,2013,70.75,86.17,78.46000000000001,78.46000000000001
Nigeria,NGA,2018,68.26263,81.58064,74.92163500000001,74.92163500000001
North America (WB),,2003,99.53978,99.61719,99.578485,99.578485
North America (WB),,2004,99.54246,99.62149,99.581975,99.581975
North America (WB),,2005,99.54373,99.62513,99.58443,99.58443
North America (WB),,2006,99.54501,99.62996,99.587485,99.587485
North America (WB),,2007,99.54758,99.63134,99.58946,99.58946
North America (WB),,2008,99.54756,99.63309,99.590325,99.590325
North America (WB),,2017,99.56006,99.65407,99.607065,99.607065
North America (WB),,2018,99.55996,99.65521,99.607585,99.607585
North America (WB),,2019,99.56065,99.65692,99.608785,99.608785
North America (WB),,2020,99.56113,99.65553,99.60833,99.60833
North America (WB),,2021,99.5619,99.65814,99.61001999999999,99.61001999999999
North America (WB),,2022,99.56204,99.65885,99.610445,99.610445
North Korea,PRK,2008,99.99979,99.99944,99.999615,99.999615
North Korea,PRK,2018,99.99979,99.99944,99.999615,99.999615
North Macedonia,MKD,1994,98.56687,99.14446,98.85566499999999,98.85566499999999
North Macedonia,MKD,2002,98.48539,98.98544,98.73541499999999,98.73541499999999
North Macedonia,MKD,2012,98.5,98.8,98.65,98.65
Northern Africa and Western Asia (SDG),,1976,58.4514,80.19387,69.322635,69.322635
Northern Africa and Western Asia (SDG),,1977,59.38309,80.46183,69.92246,69.92246
Northern Africa and Western Asia (SDG),,1978,60.23682,80.73648,70.48665,70.48665
Northern Africa and Western Asia (SDG),,1979,60.79598,81.42691,71.111445,71.111445
Northern Africa and Western Asia (SDG),,1980,61.68198,81.66338,71.67268,71.67268
Northern Africa and Western Asia (SDG),,1981,62.56575,81.95056,72.258155,72.258155
Northern Africa and Western Asia (SDG),,1982,63.46987,82.24452,72.85719499999999,72.85719499999999
Northern Africa and Western Asia (SDG),,1983,63.92203,82.74415,73.33309,73.33309
Northern Africa and Western Asia (SDG),,1984,66.18021,83.73079,74.9555,74.9555
Northern Africa and Western Asia (SDG),,1985,67.26946,84.23465,75.752055,75.752055
Northern Africa and Western Asia (SDG),,1986,68.39921,84.76448,76.581845,76.581845
Northern Africa and Western Asia (SDG),,1987,69.38012,85.18497,77.282545,77.282545
Northern Africa and Western Asia (SDG),,1988,70.46206,85.65983,78.060945,78.060945
Northern Africa and Western Asia (SDG),,1989,71.21717,86.2774,78.747285,78.747285
Northern Africa and Western Asia (SDG),,1990,72.31408,86.77302,79.54355000000001,79.54355000000001
Northern Africa and Western Asia (SDG),,1991,73.41367,87.62823,80.52095,80.52095
Northern Africa and Western Asia (SDG),,1992,74.43696,88.08928,81.26312,81.26312
Northern Africa and Western Asia (SDG),,1993,73.79735,88.13469,80.96602,80.96602
Northern Africa and Western Asia (SDG),,1994,74.7346,88.45594,81.59527,81.59527
Northern Africa and Western Asia (SDG),,1995,75.68356,88.81828,82.25092000000001,82.25092000000001
Northern Africa and Western Asia (SDG),,1996,76.80829,89.20066,83.004475,83.004475
Northern Africa and Western Asia (SDG),,1997,77.78284,89.49826,83.64054999999999,83.64054999999999
Northern Africa and Western Asia (SDG),,1998,78.69554,89.68763,84.191585,84.191585
Northern Africa and Western Asia (SDG),,1999,79.653,89.90509,84.779045,84.779045
